STCODE,FORMAT,REPBLK,SUBPLOT,YEAR,MONTH,DAY,TRANSECT,STATION,TRAPTYPE,SPECIES,CAPSTATUS,LIVEDEAD,TAGLEFT,TAGRIGHT,TOENUMBER,BODYLENGTH,TAILLENGTH,WEIGHT,SEX,REPSTATUS,DEADNUMBER,NOTENUMBER1,PROCESSED,PUBIC,PREG
WE026,1,3,15,1999,10,24,2,7,S,TATO,R,L,,6383,,,,,F,U,,,,,
WE026,1,2,2,1999,10,9,1,10,S,PEMA,R,L,,6531,,,,,M,U,,,,,
WE026,1,3,15,1999,10,24,3,5,S,TATO,R,L,,6377,,,,,M,U,,,,,
WE026,1,3,15,1999,10,22,2,1,S,TATO,R,L,,6387,,,,,M,U,,,,,
WE026,1,3,15,1999,10,24,4,3,S,SOSP,N,D,,,,6.20,5.10,7.0,U,U,1,,,,
WE026,1,2,2,1999,10,9,2,6,S,PEMA,R,L,,6347,,,,,F,U,,,,,
WE026,1,3,15,1999,10,24,4,6,S,TATO,R,L,,6529,,,,,M,U,,,,,
WE026,1,3,15,1999,10,22,2,5,S,TATO,N,L,,6383,,14.10,10.00,73.0,F,NL,,,,,
WE026,1,3,15,1999,10,24,4,10,S,TATO,R,L,6381,,,,,,F,U,,,,,
WE026,1,2,2,1999,10,9,2,7,S,PEMA,R,L,,6307,,,,,F,U,,,,,
WE026,1,3,15,1999,10,25,1,2,S,TATO,R,L,,6431,,,,,M,U,,,,,
WE026,1,3,15,1999,10,22,3,9,S,TATO,N,L,6496,,,10.70,9.20,63.0,F,NL,,,,,
WE026,1,3,15,1999,10,25,1,6,P,SOTR,R,L,,,1,,,5.0,U,U,,,,,
WE026,1,2,2,1999,10,9,2,9,S,TATO,R,L,6469,,,,,,F,U,,,,,
WE026,1,3,15,1999,10,25,1,6,S,TATO,R,L,6434,,,,,,F,U,,,,,
WE026,1,3,15,1999,10,22,4,10,S,TATO,R,L,,6529,,,,,M,U,,,,,
WE026,1,3,15,1999,10,25,1,8,S,TATO,R,L,,6387,,,,,M,U,,,,,
WE026,1,2,2,1999,10,9,2,10,S,PEMA,N,L,,6358,,,,13.0,M,TR,,1,,,
WE026,1,3,15,1999,10,25,2,1,S,TATO,R,L,6448,,,,,,M,U,,,,,
WE026,1,3,15,1999,10,23,2,3,P,SOTR,N,L,,,,4.60,5.10,4.0,U,U,,,,,
WE026,1,3,15,1999,10,25,2,3,S,TATO,R,L,,6357,,,,,M,U,,,,,
WE026,1,2,2,1999,10,9,2,10,S,PEMA,R,L,6487,6594,,,,,M,U,,,,,
WE026,1,3,15,1999,10,25,2,6,S,TATO,R,L,,6378,,,,,F,U,,,,,
WE026,1,3,15,1999,10,23,2,7,S,SOTR,N,D,,,,4.90,5.30,4.0,U,U,1,,,,
WE026,1,3,15,1999,10,25,3,1,S,CLCA,N,L,6491,,,7.90,4.30,25.0,F,NL,,,,,
WE026,1,2,2,1999,10,9,3,4,S,TATO,P,L,,6331,,,,90.0,F,NL,,2,,,
WE026,1,3,15,1999,10,25,3,4,S,TATO,R,L,,6377,,,,,M,U,,,,,
WE026,1,3,15,1999,10,23,4,3,P,SOTR,N,D,,,,4.50,5.30,4.5,U,U,1,,,,
WE026,1,3,15,1999,10,25,3,9,S,TATO,R,L,6404,,,,,,M,U,,,,,
WE026,1,2,2,1999,10,9,3,6,S,TATO,R,L,6432,,,,,,F,U,,,,,
WE026,1,3,15,1999,10,25,4,1,S,TATO,R,L,,6553,,,,,M,U,,,,,
WE026,1,3,15,1999,10,23,4,7,S,TATO,N,L,,6348,,12.10,10.70,80.0,M,TR,,,,,
WE026,1,3,15,1999,10,25,4,6,S,TATO,R,L,6451,,,,,,F,U,,,,,
WE026,1,2,2,1999,10,9,3,7,S,PEMA,R,L,,6521,,,,,F,U,,,,,
WE026,1,3,15,1999,10,25,4,9,S,CLCA,R,L,6485,,,,,,F,U,,,,,
WE026,1,3,15,1999,10,24,1,8,S,TATO,R,L,,6323,,,,,M,U,,,,,
WE026,1,3,15,1999,10,26,1,5,P,ENES,N,L,,,,5.10,4.30,2.5,F,U,,,,,
WE026,1,2,2,1999,10,9,3,10,S,PEMA,N,L,,6385,,6.40,6.80,9.0,M,TR,,,,,
WE026,1,2,1,1999,10,10,1,7,S,PEMA,RT,L,6319,6409,,,,,M,U,,1,,,
WE026,1,3,15,1999,10,24,2,4,S,TATO,R,L,,63761,,,,,U,U,,,,,
WE026,1,2,1,1999,10,10,2,1,P,SOSP,N,L,,,1,,,7.0,U,U,,,,,
WE026,1,2,2,1999,10,9,4,2,S,PEMA,R,L,,6306,,,,,F,P,,,,,
WE026,1,2,1,1999,10,10,2,3,S,SOTR,N,D,,,,,,4.5,U,U,1,,,,
WE026,1,3,15,1999,10,24,4,2,S,GLSA,N,L,,6511,,13.80,13.10,109.0,M,TR,,,,,
WE026,1,2,1,1999,10,10,2,6,S,TATO,N,L,,6324,,,,80.0,F,NL,,,,,
WE026,1,2,2,1999,10,9,4,6,S,PEMA,R,L,,6455,,,,,F,U,,,,,
WE026,1,2,1,1999,10,11,1,8,S,SOSP,R,D,,,1,,,7.0,U,U,1,,,,
WE026,1,3,15,1999,10,24,4,8,S,GLSA,N,L,,6370,,14.50,13.80,97.0,F,NL,,,,,
WE026,1,2,1,1999,10,11,2,2,S,TATO,R,L,,6324,,,,,F,U,,,,,
WE026,1,2,2,1999,10,9,4,8,S,PEMA,R,L,,6312,,,,,F,U,,,,,
WE026,1,2,1,1999,10,8,2,10,P,SCOR,N,L,,,,,,68.0,U,U,,,,,
WE026,1,3,15,1999,10,25,1,4,S,GLSA,N,L,,6328,,13.40,12.40,97.0,M,TR,,,,,
WE026,1,2,1,1999,10,11,1,7,S,PEMA,R,L,6319,6409,,,,,M,U,,,,,
WE026,1,2,2,1999,10,9,4,9,S,PEMA,R,L,6481,,,,,,F,U,,,,,
WE026,1,3,16,1999,10,23,3,3,S,TATO,N,L,,6351,,13.40,10.20,85.0,F,NL,,,,,
WE026,1,3,15,1999,10,25,1,7,S,TATO,R,L,6335,,,,,,F,U,,,,,
WE026,1,3,16,1999,10,23,4,2,P,SOTR,N,D,,,,,5.10,,U,U,1,1,,,
WE026,1,2,2,1999,10,10,1,8,S,PEMA,R,L,,6353,,,,,F,L,,,,,
WE026,1,3,16,1999,10,24,1,6,P,SOTR,N,L,,,1,5.30,5.00,4.0,U,U,,,,,
WE026,1,3,15,1999,10,25,2,3,P,SOTR,N,L,,,1,5.20,5.10,4.0,U,U,,,,,
WE026,1,3,16,1999,10,24,1,4,P,SOTR,N,D,,,,5.10,5.00,5.0,U,U,1,,,,
WE026,1,2,2,1999,10,10,1,9,S,PEMA,R,L,,6308,,,,,M,U,,,,,
WE026,1,3,16,1999,10,24,1,6,S,TATO,R,L,,6318,,,,,F,U,,,,,
WE026,1,3,15,1999,10,25,2,7,S,TATO,R,L,,6383,,,,,F,U,,,,,
WE026,1,3,16,1999,10,24,3,2,S,TATO,R,L,,6351,,,,,F,U,,,,,
WE026,1,2,2,1999,10,10,2,3,S,PEMA,R,L,,6307,,,,,F,U,,,,,
WE026,1,3,16,1999,10,24,3,10,S,TATO,N,L,,6513,,11.60,10.50,83.0,M,TR,,,,,
WE026,1,3,15,1999,10,25,3,8,S,TATO,R,L,6496,,,,,,F,U,,,,,
WE026,1,3,16,1999,10,24,3,5,S,TATO,N,L,,6591,,11.80,10.60,76.0,F,NL,,,,,
WE026,1,2,2,1999,10,10,2,4,S,PEMA,R,L,6458,,,,,,U,U,,,,,
WE026,1,3,16,1999,10,24,4,4,S,SOTR,N,L,,,1,4.90,5.30,4.0,U,U,,,,,
WE026,1,3,15,1999,10,25,4,1,S,TATO,N,L,,6563,,12.10,11.70,79.0,F,NL,,,,,
WE026,1,3,16,1999,10,25,1,8,S,TATO,N,D,,,,12.70,9.40,69.0,M,TR,1,,,,
WE026,1,2,2,1999,10,10,2,5,S,TATO,P,L,6492,,,,,92.0,F,NL,,1,,,
WE026,1,3,16,1999,10,25,2,3,S,SOTR,R,D,,,1,5.60,5.30,5.0,U,U,1,,,,
WE026,1,3,15,1999,10,26,1,3,P,SOSP,N,L,,,,7.00,5.00,6.0,F,NL,,,,,
WE026,1,3,16,1999,10,25,3,2,P,SCOR,R,L,,,,,,,U,U,,,,,
WE026,1,2,2,1999,10,10,2,7,S,PEMA,R,L,6487,6594,,,,,M,U,,,,,
WE026,1,3,16,1999,10,25,3,8,S,TATO,N,L,6468,,,12.00,8.90,71.0,U,U,,,,,
WE026,1,3,15,1999,10,26,2,4,S,TATO,N,L,,6562,,11.50,11.10,97.0,M,TR,,,,,
WE026,1,3,16,1999,10,25,4,9,S,TATO,N,L,6466,,,,10.80,78.0,F,NL,,,,,
WE026,1,2,2,1999,10,10,3,1,S,PEMA,N,L,6413,,,,,11.0,M,TR,,,,,
WE026,1,3,16,1999,10,25,4,8,S,TATO,R,L,,6513,,,,,M,U,,,,,
WE026,1,3,15,1999,10,26,4,1,S,PEMA,N,L,6428,,,6.90,8.40,20.0,F,NL,,,,,
WE026,1,3,16,1999,10,26,1,2,P,SCOR,N,L,,,,,,55.0,U,U,,,,,
WE026,1,2,2,1999,10,10,3,4,S,PEMA,R,L,,6521,,,,,F,U,,,,,
WE026,1,3,16,1999,10,26,1,10,S,TATO,N,L,,6321,,13.10,11.20,77.0,F,NL,,,,,
WE026,1,3,15,1999,10,26,4,3,S,TATO,R,L,6404,,,,,,M,U,,,,,
WE026,1,3,16,1999,10,26,1,8,S,TATO,R,L,,6504,,,,,U,U,,,,,
WE026,1,2,2,1999,10,10,3,5,S,PEMA,R,L,6481,,,,,,F,U,,,,,
WE026,1,3,16,1999,10,26,2,2,S,SOTR,R,L,,,1,5.60,5.10,5.0,U,U,,,,,
WE026,1,3,16,1999,10,20,4,3,S,SOTR,N,L,,,1,6.20,5.50,4.0,U,U,,,,,
WE026,1,3,16,1999,10,26,2,1,S,TATO,R,L,,6318,,,,,F,U,,,,,
WE026,1,2,2,1999,10,10,3,8,P,SCOC,N,L,,,,3.00,2.90,0.5,U,U,,4,,,
WE026,1,3,16,1999,10,26,2,10,S,TATO,N,L,,6581,,11.40,11.10,77.0,M,TR,,,,,
WE026,1,3,16,1999,10,21,2,7,S,SOTR,R,L,,,,,,5.0,U,U,,,,,
WE026,1,3,16,1999,10,26,3,1,S,TATO,N,L,,6346,,12.40,10.20,84.0,F,NL,,,,,
WE026,1,2,2,1999,10,10,3,8,S,PEMA,R,L,,6510,,,,,M,U,,,,,
WE026,1,3,16,1999,10,26,4,1,S,TATO,R,L,,6519,,,,,F,U,,,,,
WE026,1,3,16,1999,10,21,4,9,S,MIOR,N,L,,6546,,8.40,3.50,21.0,F,NL,,,,,
WE026,1,1,19,1999,9,22,2,1,P,SOTR,NE,L,,,,,,,U,U,,1,,,
WE026,1,2,2,1999,10,10,4,1,S,PEMA,R,L,,6333,,,,,F,U,,,,,
WE026,1,1,19,1999,9,23,1,2,S,TATO,P,L,,6367,,,,91.0,M,TR,,1,,,
WE026,1,3,16,1999,10,22,2,5,S,SOSP,N,D,,,,5.80,5.50,7.0,U,U,1,,,,
WE026,1,1,19,1999,9,24,1,2,S,SOSP,N,L,,,1,,,6.0,U,U,,1,,,
WE026,1,2,2,1999,10,10,4,2,S,PEMA,R,L,,6306,,,,,F,L,,3,,,
WE026,1,1,19,1999,9,24,4,10,S,SOTR,N,D,,,,4.00,5.20,4.0,U,U,1,,,,
WE026,1,3,16,1999,10,22,4,9,S,PEMA,N,L,6405,,,7.40,8.40,16.0,M,TR,,,,,
WE026,1,1,19,1999,9,24,4,5,S,PEMA,N,L,,6392,,,,26.0,F,NL,,,,,
WE026,1,2,2,1999,10,10,4,5,S,PEMA,P,L,6472,,,,,23.0,F,P,,2,,,
WE026,1,1,19,1999,9,25,1,1,S,SOTR,N,D,,,,,,3.0,U,U,1,,,,
WE026,1,3,16,1999,10,23,2,8,S,SOTR,N,D,,,,4.90,5.30,4.5,U,U,1,,,,
WE026,1,1,19,1999,9,25,4,2,S,PEMA,N,L,,6524,,,,14.0,M,TR,,1,,,
WE026,1,2,2,1999,10,10,4,8,S,PEMA,N,L,6408,,,7.80,7.90,9.0,M,TR,,,,,
WE026,1,1,19,1999,9,25,2,4,S,PEMA,N,L,,6390,,8.60,7.90,21.0,F,NL,,,,,
WE026,1,2,1,1999,10,11,4,10,S,TATO,U,D,,,,,,,M,TR,1,1,,,
WE026,1,1,19,1999,9,26,1,10,S,PEMA,R,L,,6390,,,,,F,NL,,,,,
WE026,1,2,2,1999,10,10,4,8,S,PEMA,R,L,6436,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,26,1,4,S,PEMA,R,L,,6322,,,,,M,TR,,,,,
WE026,1,2,1,1999,10,11,3,9,S,SOTR,N,D,,,,,,4.0,U,U,1,,,,
WE026,1,1,19,1999,9,26,1,9,S,PEMA,R,L,,6375,,,,,M,TR,,,,,
WE026,1,2,2,1999,10,10,4,10,S,TATO,R,L,6432,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,26,3,1,S,SOTR,N,D,,,,,,4.0,U,U,1,,,,
WE026,1,2,1,1999,10,12,4,8,S,PEMA,RT,L,6391,6418,,,,,F,U,,1,,,
WE026,1,1,19,1999,9,26,4,4,S,PEMA,R,L,,6392,,,,,F,U,,,,,
WE026,1,2,2,1999,10,11,1,3,S,PEMA,R,L,,6376,,,,,F,L,,1,,,
WE026,1,1,19,1999,9,27,1,1,S,SOTR,N,D,,,,,,5.0,U,U,1,,,,
WE026,1,2,1,1999,10,12,4,5,S,GLSA,R,L,,6362,,,,,F,U,,,,,
WE026,1,1,19,1999,9,27,1,4,S,PEMA,R,L,,6356,,,,12.0,M,U,,,,,
WE026,1,2,2,1999,10,11,1,7,S,PEMA,R,L,,6514,,,,,F,U,,,,,
WE026,1,1,19,1999,9,27,4,10,S,SOTR,N,D,,,,,,4.0,U,U,1,,,,
WE026,1,2,1,1999,10,12,1,5,S,CLCA,N,L,6456,,,,,18.0,F,NL,,,,,
WE026,1,1,19,1999,9,27,2,3,S,PEMA,R,L,,6375,,,,,M,U,,,,,
WE026,1,2,2,1999,10,11,1,9,S,PEMA,R,L,,6307,,,,,F,U,,,,,
WE026,1,1,19,1999,9,27,3,1,P,SOTR,N,D,,,,,,4.0,U,U,1,,,,
WE026,1,3,14,1999,10,21,2,10,S,SOTR,N,D,,,,4.80,5.00,5.0,U,U,1,,,,
WE026,1,1,19,1999,9,27,4,2,S,PEMA,R,L,,6524,,,,16.0,M,U,,,,,
WE026,1,2,2,1999,10,11,1,9,S,PEMA,R,L,,6531,,,,,M,U,,,,,
WE026,1,1,19,1999,9,27,4,4,S,PEMA,R,L,,6392,,,,,F,NL,,1,,,
WE026,1,3,14,1999,10,23,1,3,S,PEMA,R,L,6412,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,28,3,7,S,SOTR,N,D,,,,,,4.0,U,U,1,,,,
WE026,1,2,2,1999,10,11,1,10,S,PEMA,R,L,,6347,,,,,F,U,,,,,
WE026,1,1,19,1999,9,28,3,4,S,TATO,N,L,,6558,,,,87.0,M,TR,,,,,
WE026,1,3,14,1999,10,24,2,3,S,SOSP,N,D,,,,5.90,5.20,7.0,U,U,1,,,,
WE026,1,1,19,1999,9,28,4,2,S,PEMA,R,L,,6329,,,,,F,U,,,,,
WE026,1,2,2,1999,10,11,2,4,S,PEMA,R,L,,6353,,,,,F,L,,,,,
WE026,1,1,19,1999,9,28,2,5,S,PEMA,R,L,,6390,,,,,F,NL,,,,,
WE026,1,3,14,1999,10,25,2,4,S,SOTR,N,D,,,,5.00,5.20,5.0,U,U,1,,,,
WE026,1,1,19,1999,9,28,4,7,S,TATO,R,L,,6400,,,,,M,U,,,,,
WE026,1,2,2,1999,10,11,2,5,S,TATO,R,L,6464,,,,,,M,U,,,,,
WE026,1,1,19,1999,9,28,1,5,S,PEMA,R,L,,6356,,,,,M,U,,,,,
WE026,1,3,14,1999,10,26,1,9,S,SCOR,N,L,,,,11.50,3.70,55.0,U,U,,,,,
WE026,1,2,1,1999,10,10,1,4,S,TATO,R,L,,6569,,,,,M,U,,,,,
WE026,1,2,2,1999,10,11,2,7,S,PEMA,R,L,,6594,,,,,M,U,,,,,
WE026,1,2,1,1999,10,10,2,2,S,CLCA,R,L,,6320,,,,,F,U,,,,,
WE026,1,3,14,1999,10,26,3,10,S,PEMA,N,L,6465,,,6.30,7.70,13.0,F,NL,,,,,
WE026,1,2,1,1999,10,10,2,10,S,TATO,R,L,6489,,,,,,M,U,,,,,
WE026,1,2,2,1999,10,11,3,1,S,PEMA,R,L,6413,,,,,,M,U,,,,,
WE026,1,2,1,1999,10,7,1,10,S,CLCA,N,L,,6320,,8.90,3.90,19.0,F,NL,,1,,,
WE026,1,3,15,1999,10,19,4,2,P,NEGI,N,L,,,,,,6.5,U,U,,,,,
WE026,1,2,1,1999,10,11,2,1,S,SOTR,N,D,,,,,,5.0,U,U,2,,,,
WE026,1,2,2,1999,10,11,3,2,S,PEMA,R,L,,6312,,,,,F,U,,,,,
WE026,1,3,16,1999,10,23,4,9,S,PEMA,R,L,6405,,,,,,M,U,,,,,
WE026,1,3,15,1999,10,20,1,10,S,TATO,R,L,,6387,,11.00,10.40,,M,U,,,,,
WE026,1,3,16,1999,10,24,1,4,S,TATO,N,L,,6311,,12.20,9.80,81.0,M,TR,,,,,
WE026,1,2,2,1999,10,11,3,8,S,PEMA,R,L,,6521,,,,,F,U,,,,,
WE026,1,3,16,1999,10,24,3,8,S,TATO,N,L,,6506,,10.90,6.10,85.0,F,NL,,,,,
WE026,1,3,15,1999,10,20,4,7,S,TATO,R,L,6451,,,14.70,9.70,,F,U,,,,,
WE026,1,3,16,1999,10,24,4,7,S,SOTR,N,D,,,,4.60,5.20,4.0,U,U,1,,,,
WE026,1,2,2,1999,10,11,3,10,S,TATO,R,L,6432,,,,,,F,U,,,,,
WE026,1,3,16,1999,10,25,1,10,S,TATO,N,L,,6565,,11.80,10.50,84.0,M,TR,,,,,
WE026,1,3,15,1999,10,21,2,10,P,SOTR,N,D,,,,4.60,5.00,5.0,U,U,1,,,,
WE026,1,3,16,1999,10,25,3,10,S,TATO,N,L,6433,,,,8.70,82.0,F,NL,,,,,
WE026,1,2,2,1999,10,11,4,2,S,PEMA,R,L,,6306,,,,,F,L,,,,,
WE026,1,3,16,1999,10,25,4,5,S,TATO,P,L,,6498,,,,78.0,U,U,,,,,
WE026,1,3,15,1999,10,22,1,10,S,TATO,R,L,6434,,,,,,F,U,,2,,,
WE026,1,3,16,1999,10,26,1,1,P,SOTR,N,D,,,,5.70,4.90,6.0,U,U,1,,,,
WE026,1,2,2,1999,10,11,4,6,S,PEMA,R,L,,6327,,,,,U,U,,,,,
WE026,1,3,16,1999,10,26,2,8,S,SCOR,N,D,,,,9.70,3.20,52.0,U,U,1,,,,
WE026,1,3,15,1999,10,22,3,1,S,TATO,R,L,,6431,,,,,M,U,,,,,
WE026,1,3,16,1999,10,26,2,8,S,TATO,R,L,,6351,,,,,F,U,,,,,
WE026,1,2,2,1999,10,11,4,8,S,TATO,R,L,,6331,,,,,F,U,,,,,
WE026,1,3,16,1999,10,26,4,9,S,TATO,R,L,,6513,,,,,M,U,,,,,
WE026,1,3,15,1999,10,23,2,1,S,TATO,R,L,6448,,,,,,M,U,,,,,
WE026,1,1,19,1999,9,23,3,8,S,PEMA,E,L,,,,,,,U,U,,,,,
WE026,1,2,2,1999,10,11,4,8,S,PEMA,R,L,6472,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,24,1,10,S,PEMA,R,L,,6322,,5.40,6.90,11.0,M,TR,,,,,
WE026,1,3,15,1999,10,23,3,5,S,TATO,P,L,,6377,,11.60,9.20,81.0,M,TR,,,,,
WE026,1,1,19,1999,9,24,4,8,S,SOTR,N,D,,,,5.40,5.00,4.0,U,U,1,,,,
WE026,1,2,2,1999,10,11,4,9,S,TATO,R,L,6469,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,25,4,4,S,PEMA,R,L,,6392,,,,,F,U,,,,,
WE026,1,3,15,1999,10,23,4,10,S,CLCA,N,L,6486,,,9.10,4.50,19.0,M,TR,,,,,
WE026,1,1,19,1999,9,26,4,7,S,SOSP,N,D,,,,,,6.0,U,U,1,,,,
WE026,1,2,2,1999,10,11,4,10,S,PEMA,R,L,6436,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,26,4,6,S,TATO,N,L,,6400,,,,87.0,M,TR,,,,,
WE026,1,3,15,1999,10,24,3,4,S,TATO,N,L,,6334,,11.90,10.50,74.0,F,NL,,,,,
WE026,1,1,19,1999,9,26,4,5,S,TATO,N,L,,6407,,,,67.0,M,TR,,1,,,
WE026,1,2,2,1999,10,12,1,7,S,PEMA,R,L,,6594,,,,,M,U,,,,,
WE026,1,1,19,1999,9,27,1,9,S,PEMA,R,L,,6322,,,,11.0,M,U,,,,,
WE026,1,3,15,1999,10,24,4,10,S,TATO,R,L,6451,,,,,,F,U,,,,,
WE026,1,1,19,1999,9,27,4,9,S,SOTR,N,L,,,1,,,5.0,U,U,,,,,
WE026,1,2,2,1999,10,12,1,9,S,PEMA,R,L,,6307,,,,,F,U,,,,,
WE026,1,1,19,1999,9,27,4,3,S,TATO,R,L,,6400,,,,,M,U,,,,,
WE026,1,3,15,1999,10,25,1,10,S,TATO,R,L,,6323,,,,,M,U,,,,,
WE026,1,1,19,1999,9,28,3,6,S,SOTR,N,D,,,,,,4.0,U,U,1,,,,
WE026,1,2,2,1999,10,12,2,1,S,PEMA,R,L,,6353,,,,,F,L,,,,,
WE026,1,1,19,1999,9,28,4,3,S,TATO,R,L,,6407,,,,,M,U,,,,,
WE026,1,3,15,1999,10,25,3,4,S,TATO,R,L,,6334,,,,,F,U,,,,,
WE026,1,1,19,1999,9,28,1,4,S,PEMA,R,L,,6322,,,,,M,U,,,,,
WE026,1,2,2,1999,10,12,2,9,S,TATO,N,L,,6393,,,,76.0,F,NL,,2,,,
WE026,1,2,1,1999,10,10,2,1,S,TATO,R,L,,6505,,,,,F,U,,,,,
WE026,1,3,15,1999,10,25,4,9,S,TATO,R,L,,6348,,,,,M,U,,,,,
WE026,1,2,1,1999,10,11,2,2,S,CLCA,R,L,,6320,,,,,F,U,,,,,
WE026,1,2,2,1999,10,12,3,1,S,TATO,P,L,,6467,,,,,M,TR,,1,,,
WE026,1,3,16,1999,10,23,4,2,P,SOTR,N,L,,,1,5.80,5.50,,U,U,,,,,
WE026,1,3,15,1999,10,26,3,3,S,SOSP,N,D,,,,6.20,5.70,7.0,U,U,1,,,,
WE026,1,3,16,1999,10,24,3,7,S,SOTR,N,D,,,,4.70,5.20,4.0,U,U,1,,,,
WE026,1,2,2,1999,10,12,3,9,S,PEMA,R,L,,6521,,,,,F,U,,,,,
WE026,1,3,16,1999,10,24,4,2,P,SOTR,N,L,,,1,5.20,5.30,5.0,U,U,,,,,
WE026,1,3,16,1999,10,20,2,2,P,SOTR,N,L,,,1,6.30,5.20,5.0,U,U,,,,,
WE026,1,3,16,1999,10,25,4,7,P,SOTR,R,D,,,1,4.90,5.10,4.5,U,U,1,,,,
WE026,1,2,2,1999,10,12,4,4,S,PEMA,R,L,,6306,,,,,F,L,,1,,,
WE026,1,3,16,1999,10,26,1,1,S,MIOR,N,L,,6395,,7.70,3.00,17.0,M,TR,,,,,
WE026,1,3,16,1999,10,21,4,2,S,SOTR,N,D,,,,4.30,5.50,4.0,U,U,1,,,,
WE026,1,3,16,1999,10,26,3,10,S,SOSP,N,D,,,,5.70,5.30,8.0,U,U,1,,,,
WE026,1,2,3,1999,10,5,1,6,S,PEMA,N,L,,6515,,,,15.0,M,TD,,,,,
WE026,1,1,19,1999,9,23,1,10,S,PEMA,N,L,,6322,,,,10.0,M,TR,,,,,
WE026,1,3,16,1999,10,22,3,3,S,TATO,R,L,,6558,,,,,U,U,,,,,
WE026,1,1,19,1999,9,25,1,8,S,PEMA,R,L,,6375,,,,20.0,M,U,,,,,
WE026,1,2,3,1999,10,5,1,9,S,PEMA,N,L,,6554,,,,15.0,M,TD,,,,,
WE026,1,1,19,1999,9,26,1,8,S,PEMA,N,L,,6356,,,,13.0,M,TR,,,,,
WE026,1,3,16,1999,10,23,2,9,S,TATO,N,L,,6318,,14.60,10.50,85.0,F,NL,,,,,
WE026,1,1,19,1999,9,27,1,2,S,TATO,R,L,,6367,,,,77.0,M,U,,,,,
WE026,1,2,3,1999,10,5,2,1,S,PEMA,N,L,,6359,,,,21.0,F,NL,,,,,
WE026,1,1,19,1999,9,27,4,2,S,PEMA,N,L,,6329,,,,20.0,F,NL,,,,,
WE026,1,2,1,1999,10,11,3,5,S,TATO,R,L,,6528,,,,,M,U,,,,,
WE026,1,1,19,1999,9,28,4,2,P,PEMA,R,L,,6524,,,,15.0,M,U,,,,,
WE026,1,2,3,1999,10,5,2,2,S,PEMA,N,L,,6337,,,,20.0,F,NL,,,,,
WE026,1,1,19,1999,9,28,4,5,S,TATO,N,L,,6366,,,,69.0,M,TR,,,,,
WE026,1,2,1,1999,10,12,2,7,S,SOSP,R,D,,,1,,,,U,U,1,,,,
WE026,1,2,1,1999,10,11,2,9,S,GLSA,N,L,6502,,,,,140.0,F,NL,,,,,
WE026,1,2,3,1999,10,5,2,3,S,PEMA,N,L,,6327,,,,22.0,M,TR,,,,,
WE026,1,3,16,1999,10,24,3,5,S,TATO,N,L,,6519,,11.20,10.40,73.0,F,NL,,,,,
WE026,1,3,14,1999,10,22,2,3,S,SOTR,N,D,,,,4.30,5.10,5.0,U,U,1,,,,
WE026,1,3,16,1999,10,26,1,9,P,SOTR,N,L,,,,6.00,5.30,6.0,U,U,,,,,
WE026,1,2,3,1999,10,5,2,3,S,PEMA,N,L,,6352,,,,23.0,F,NL,,,,,
WE026,1,1,19,1999,9,22,3,9,S,PEMA,NE,L,,,,,,18.0,M,TR,,,,,
WE026,1,3,14,1999,10,24,4,4,S,SOSP,N,L,,,,7.90,5.40,6.0,U,U,,,,,
WE026,1,1,19,1999,9,25,1,9,S,PEMA,R,L,,6322,,,,,M,U,,,,,
WE026,1,2,3,1999,10,5,3,1,S,PEMA,N,L,,6551,,,,26.0,F,NL,,,,,
WE026,1,1,19,1999,9,27,4,8,S,SOTR,N,D,,,,,,5.0,U,U,1,,,,
WE026,1,3,14,1999,10,26,2,3,S,SCOR,N,L,,,,8.30,3.10,54.0,U,U,,,,,
WE026,1,1,19,1999,9,28,2,3,S,PEMA,R,L,,6375,,,,,M,U,,,,,
WE026,1,2,3,1999,10,5,3,7,S,PEMA,N,L,,6561,,,,28.0,F,P,,1,,,
WE026,1,3,16,1999,10,24,1,6,P,SOTR,N,L,,,1,5.80,5.20,4.0,U,U,,,,,
WE026,1,3,15,1999,10,19,4,10,S,TATO,N,L,,6501,,,,87.0,M,TR,,,,,
WE026,1,3,16,1999,10,26,2,4,S,SOTR,N,L,,,,5.00,5.10,4.0,U,U,,,,,
WE026,1,2,3,1999,10,6,1,3,S,PEMA,N,L,,6430,,,,12.0,M,TR,,,,,
WE026,1,1,19,1999,9,26,4,2,S,PEMA,R,L,,6524,,,,,M,U,,,,,
WE026,1,2,1,1999,10,10,2,5,S,GLSA,N,L,,6384,,,,107.0,M,TR,,,,,
WE026,1,3,16,1999,10,25,2,10,S,TATO,RT,L,6309,6471,,,,,M,U,,1,,,
WE026,1,1,19,1999,9,24,3,9,S,PEMA,N,L,,6375,,,,18.0,M,TR,,,,,
WE026,1,1,19,1999,9,28,3,8,S,TATO,N,L,,6545,,,,78.0,F,NL,,,,,
WE026,1,3,15,1999,10,21,1,9,S,TATO,R,L,,6387,,,,,M,U,,,,,
WE026,1,2,3,1999,10,6,1,3,S,PEMA,R,L,,6515,,,,,M,U,,,,,
